orders_id,shipping_fee,log_cost,ship_cost
987364,0.88,5.15,3
987355,3.51,5.15,3
987266,3.35,5.15,5
987238,0.84,5.15,3
987228,0.9,5.15,4
987215,0.83,5.15,6
987067,11.96,5.15,3
987000,0.83,5.15,4
986864,0.92,5.15,4
986846,0.86,5.15,4
986829,0.89,5.15,4
986722,0.86,5.15,4
986694,0.88,5.15,3
986653,0.91,5.15,4
986651,3.63,5.15,5
986545,3.25,5.15,4
986475,3.69,5.15,4
986444,0.86,5.15,4
986430,0.89,5.15,4
986427,0.96,5.15,3
986411,0.96,5.15,5
986389,0.95,5.15,5
986382,0.85,5.15,4
986348,0.92,5.15,5
986215,0.82,5.15,3
986179,0.86,5.15,5
986166,0.86,5.15,4
986156,0.93,5.15,4
986150,0.93,5.15,4
986095,6.54,5.15,6
986066,3.7,5.15,4
986045,3.36,5.15,3
986000,0.92,5.15,4
985752,3.25,5.15,3
985740,0.86,5.15,3
985739,0.87,5.15,3
985619,0.92,5.15,5
985606,0.84,5.15,3
985585,0.94,5.15,4
985558,5.6,5.15,6
985478,0.93,5.15,4
985470,3.5,5.15,5
985463,0.95,5.15,4
985406,0.87,5.15,4
985360,3.3,5.15,3
985340,0.94,5.15,4
985318,3.68,5.15,5
985282,3.58,5.15,3
985281,0.87,5.15,5
985242,0.95,5.15,3
985083,0.94,5.15,5
985074,3.4,5.15,5
985043,3.55,5.15,4
984991,0.91,5.15,4
984965,0.83,5.15,2
984902,6.54,5.15,3
984847,0.83,5.15,4
984822,3.58,5.15,4
984809,0.89,5.15,4
984802,0.9,5.15,4
984758,3.7,5.15,3
984719,3.7,5.15,5
984700,6.55,5.15,3
984653,3.63,5.15,4
984639,0.95,5.15,3
984621,0.95,5.15,3
984573,0.91,5.15,3
984566,3.49,5.15,4
984538,7.45,5.15,4
984486,0.87,5.15,4
984473,6.52,5.15,3
984437,0.89,5.15,5
984433,0.84,5.15,4
984353,7.42,5.15,5
984285,0.9,5.15,4
984237,0.89,5.15,4
984210,0.87,5.15,2
983949,6.54,5.15,3
983944,0.88,5.15,6
983847,3.38,5.15,4
983838,0.87,5.15,4
983810,0.83,5.15,4
983806,0.94,5.15,4
983716,0.92,5.15,4
983679,0.95,5.15,4
983637,0.87,5.15,5
983617,0.86,5.15,4
983507,6.54,5.15,4
983451,9.28,5.15,4
983443,0.94,5.15,2
983409,3.39,5.15,4
983402,0.84,5.15,3
983337,0.84,5.15,4
983296,3.7,5.15,3
983258,0.84,5.15,3
983106,0.95,5.15,5
983103,3.54,5.15,4
983065,3.67,5.15,5
983051,3.34,5.15,2
983050,0.86,5.15,4
983016,0.89,5.15,3
983004,3.37,5.15,5
982997,3.64,5.15,6
982878,0.88,5.15,6
982859,0.95,5.15,4
982841,3.45,5.15,4
982798,3.49,5.15,5
982743,0.9,5.15,5
982740,6.1,5.15,4
982662,0.94,5.15,3
982543,0.94,5.15,4
982533,0.83,5.15,4
982521,3.67,5.15,3
982469,6.19,5.15,4
982431,3.49,5.15,5
982422,3.64,5.15,3
982407,3.7,5.15,4
982400,0.92,5.15,5
982391,3.7,5.15,2
982343,3.71,5.15,4
982342,6.51,5.15,2
982336,0.89,5.15,5
982275,3.67,5.15,3
982273,3.59,5.15,3
982243,0.94,5.15,5
982205,6.29,5.15,5
982183,3.45,5.15,4
982161,5.08,5.15,4
982132,3.69,5.15,4
982041,0.9,5.15,4
982019,0.96,5.15,6
981982,3.39,5.15,5
981946,3.69,5.15,4
981944,0.87,5.15,5
981910,0.89,5.15,4
981903,0.95,5.15,5
981804,3.65,5.15,3
981668,0.91,5.15,5
981640,3.45,5.15,5
981622,5.76,5.15,3
981585,3.55,5.15,4
981549,0.92,5.15,4
981469,3.51,5.15,3
981454,3.62,5.15,5
981393,0.83,5.15,4
981325,0.87,5.15,2
981273,0.83,5.15,3
981184,0.83,5.15,4
980997,3.34,5.15,4
980962,0.83,5.15,4
980948,0.86,5.15,3
980764,5.77,5.15,3
980738,0.84,5.15,3
980714,0,5.15,4
980704,0.84,5.15,3
980557,0.91,5.15,3
980552,0.86,5.15,5
980544,3.66,5.15,5
980521,3.61,5.15,4
980471,0.89,5.15,4
980415,6.46,5.15,4
980351,0.9,5.15,4
980349,3.63,5.15,4
980329,3.5,5.15,5
980272,0.85,5.15,4
980259,3.71,5.15,4
980248,0.88,5.15,3
980164,6.3,5.15,4
980087,3.62,5.15,4
980035,6.5,5.15,3
979981,0.89,5.15,5
979948,0.89,5.15,6
979933,3.68,5.15,4
979929,3.6,5.15,5
979924,3.62,5.15,5
979856,0.83,5.15,4
979807,0.9,5.15,5
979793,0,5.15,2
979565,0.89,5.15,4
979554,0,5.15,4
979546,0.88,5.15,4
979536,6.5,5.15,4
979444,0.9,5.15,5
979442,0.95,5.15,2
979418,3.44,5.15,4
979334,3.48,5.15,5
979311,0.89,5.15,3
979271,0.89,5.15,4
979177,0.83,5.15,3
979165,0.93,5.15,6
979140,0.94,5.15,4
979106,3.7,5.15,3
979018,0,5.15,4
978939,0.89,5.15,4
978902,0,5.15,5
978836,3.59,5.15,4
978773,0.92,5.15,5
978737,0.87,5.15,5
978725,0.94,5.15,4
978713,3.7,5.15,3
978707,0.95,5.15,4
978627,0.89,5.15,6
978555,6.21,5.15,4
978472,0,5.15,3
978441,0,5.15,4
978397,0.92,5.15,4
978383,0.95,5.15,4
978337,0.87,5.15,4
978302,6.11,5.15,3
978213,6.53,5.15,4
978209,3.45,5.15,3
978193,0.94,5.15,4
978171,0.9,5.15,5
978115,0.89,5.15,5
978099,3.37,5.15,2
978087,0.88,5.15,4
978050,0,5.15,5
977996,0.87,5.15,4
977852,0.86,5.15,4
977832,0,5.15,6
977778,4.65,5.15,8
977761,3.66,5.15,4
977602,3.53,5.15,4
977581,0.83,5.15,2
977513,3.7,5.15,2
977498,0.84,5.15,4
977465,0.88,5.15,4
977451,3.25,5.15,2
977413,0.93,5.15,4
977387,3.7,5.15,2
977384,0.83,5.15,4
977361,5.43,5.15,4
977295,3.45,5.15,5
977261,3.41,5.15,5
977174,0.96,5.15,5
977075,0,5.15,2
977071,3.6,5.15,4
977037,3.56,5.15,4
977019,0.83,5.15,3
976983,0,5.15,5
976907,0.85,5.15,3
976898,0.87,5.15,4
976897,0.84,5.15,2
976882,3.53,5.15,4
976869,3.7,5.15,5
976865,0.91,5.15,2
976858,3.43,5.15,2
976842,6.54,5.15,3
976748,0.96,5.15,3
976719,3.34,5.15,4
976632,0.86,5.15,5
976619,3.49,5.15,5
976608,6.54,5.15,5
976582,5.85,5.15,3
976515,3.64,5.15,4
976487,0.89,5.15,6
976301,0.85,5.15,3
976134,0.84,5.15,4
975951,3.4,5.15,4
975938,3.4,5.15,5
975899,3.54,5.15,4
975868,6.28,5.15,4
975781,0.91,5.15,5
975724,4.64,5.15,3
975701,0.88,5.15,4
975684,0.93,5.15,4
975658,0,5.15,3
975593,3.55,5.15,4
975557,0.9,5.15,5
975494,0.95,5.15,3
975442,0.83,5.15,4
975434,0.84,5.15,4
975416,3.32,5.15,5
975383,0.92,5.15,4
975360,0.93,5.15,4
975328,0.86,5.15,4
975325,0.92,5.15,4
975317,3.65,5.15,4
975289,3.36,5.15,4
975243,3.71,5.15,4
975225,0,5.15,4
975099,3.4,5.15,5
975086,9.39,5.15,5
975040,0,5.15,4
975031,0.91,5.15,4
974975,0.89,5.15,4
974961,0.87,5.15,4
974942,3.63,5.15,4
974830,0.88,5.15,3
974810,0.84,5.15,3
974799,6.34,5.15,4
974751,0.84,5.15,3
974713,3.69,5.15,5
974678,5.95,5.15,4
974658,0,5.15,5
974527,0.84,5.15,3
974513,0.8,5.15,3
974505,3.28,5.15,2
974502,0.88,5.15,4
974495,0.84,5.15,4
974483,6.3,5.15,3
974434,0.88,5.15,5
974411,0.89,5.15,4
974360,3.28,5.15,2
974274,0.85,5.15,5
974209,0.83,5.15,2
974125,0.91,5.15,4
974091,0.95,5.15,4
974024,0.84,5.15,3
973941,0.93,5.15,6
973788,0.84,5.15,3
973774,3.61,5.15,3
973678,0.9,5.15,2
973644,3.7,5.15,5
973641,0.85,5.15,4
973551,6.54,5.15,3
973543,3.47,5.15,4
973522,3.7,5.15,3
973505,0.89,5.15,5
973501,0.81,5.15,4
973421,6.47,5.15,4
973416,0.87,5.15,4
973352,0.87,5.15,5
973330,0.89,5.15,3
973322,0.86,5.15,4
973278,3.41,5.15,4
973272,0.89,5.15,6
973244,0.91,5.15,3
973214,6.5,5.15,4
973177,18.47,5.15,4
973158,0.83,5.15,2
973130,3.43,5.15,4
973110,3.7,5.15,3
973041,0.92,5.15,6
972892,0.95,5.15,5
972879,0.83,5.15,4
972860,3.71,5.15,4
972851,0.91,5.15,4
972829,0.85,5.15,5
972825,0.92,5.15,5
972815,0,5.15,4
972691,9.37,5.15,4
972687,0.94,5.15,6
972655,0,5.15,2
972638,0.9,5.15,4
972629,0.91,5.15,5
972580,0.83,5.15,4
972568,3.64,5.15,4
972538,6.52,5.15,4
972476,0.89,5.15,5
972458,3.47,5.15,3
972456,3.59,5.15,4
972442,0.88,5.15,4
972432,3.7,5.15,2
972406,0.93,5.15,4
972332,3.64,5.15,4
972322,0.88,5.15,4
972303,0.92,5.15,4
972292,3.64,5.15,4
972280,0.94,5.15,3
972229,3.43,5.15,5
972204,3.7,5.15,4
972144,0,5.15,4
972092,0,5.15,4
972062,0.85,5.15,4
972057,0,5.15,3
971996,3.71,5.15,4
971964,0.84,5.15,4
971943,0.95,5.15,4
971882,0.84,5.15,3
971845,0.95,5.15,5
971809,0.83,5.15,4
971797,0.9,5.15,6
971716,0.83,5.15,3
971701,0,5.15,3
971638,0.88,5.15,5
971615,3.5,5.15,3
971543,0.9,5.15,4
971512,0.84,5.15,4
971469,0.83,5.15,4
971461,0,5.15,3
971406,0.85,5.15,5
971383,3.58,5.15,4
971379,0.95,5.15,5
971368,0.84,5.15,4
971269,0.96,5.15,6
971258,0.91,5.15,4
971226,0.86,5.15,8
971173,0.83,5.15,3
971075,0.83,5.15,4
971010,0.91,5.15,3
970988,0,5.15,5
970934,7.41,5.15,4
970917,0.91,5.15,4
970906,0.88,5.15,5
970890,0.95,5.15,4
970796,0.94,5.15,3
970791,0.83,5.15,2
970728,0.86,5.15,4
970682,6.02,5.15,3
970616,0,5.15,4
970569,0.9,5.15,3
970560,3.68,5.15,3
970553,3.25,5.15,2
970444,0.95,5.15,5
970420,3.58,5.15,4
970375,3.51,5.15,3
970361,0.96,5.15,5
970261,3.69,5.15,4
970181,0.89,5.15,5
970180,0.95,5.15,3
970089,3.7,5.15,2
969958,0.87,5.15,4
969934,3.69,5.15,3
969932,0.89,5.15,4
969920,3.63,5.15,3
969919,0.86,5.15,4
969755,6.42,5.15,2
969674,0,5.15,4
969640,0.85,5.15,3
969620,0.83,5.15,4
969600,0.96,5.15,4
969573,0,5.15,4
969566,0.84,5.15,4
969562,0.93,5.15,6
969550,0.89,5.15,5
969447,0.83,5.15,3
969429,0.91,5.15,3
969406,7.36,5.15,4
969388,3.26,5.15,3
969306,0.84,5.15,4
969232,0.88,5.15,5
969183,0.83,5.15,4
969070,6.54,5.15,3
969040,9.38,5.15,4
969031,0.9,5.15,4
969027,3.64,5.15,4
968995,6.54,5.15,3
968904,6.46,5.15,4
968895,0.88,5.15,4
968846,6.24,5.15,4
968710,0.92,5.15,4
968548,0.92,5.15,5
968508,0.9,5.15,5
968503,0.89,5.15,4
968495,3.69,5.15,4
968441,0.89,5.15,4
968415,6.45,5.15,4
968410,0.94,5.15,4
968364,6.54,5.15,4
968360,3.45,5.15,5
968316,6.53,5.15,4
968305,0.85,5.15,2
968255,0.84,5.15,4
968225,0.94,5.15,3
968140,7.36,5.15,2
968100,6.53,5.15,4
968094,6.54,5.15,3
968071,0.86,5.15,4
968064,3.39,5.15,5
968051,6.53,5.15,3
968024,0.87,5.15,5
967988,6.36,5.15,4
967976,0.83,5.15,2
967966,0.87,5.15,5
967941,6.54,5.15,3
967917,15.68,5.15,3
967840,0.89,5.15,5
967824,3.64,5.15,4
967815,6.54,5.15,3
967802,0,5.15,4
967783,0.9,5.15,3
967763,3.37,5.15,4
967728,0.87,5.15,4
967577,0.83,5.15,4
967572,6.54,5.15,3
967523,0.84,5.15,4
967487,0.96,5.15,4
967483,0.82,5.15,5
967472,0.86,5.15,4
967469,0.86,5.15,3
967447,0.87,5.15,3
967405,0.95,5.15,4
967357,0.94,5.15,4
967350,0,5.15,5
967337,0.88,5.15,5
967333,6.55,5.15,4
967204,0.83,5.15,2
967190,0.95,5.15,3
967181,0.95,5.15,5
967055,0.93,5.15,4
966959,3.5,5.15,4
966843,0.9,5.15,4
966821,0.92,5.15,4
966806,0.9,5.15,4
966779,0.88,5.15,5
966775,0.95,5.15,3
966731,0.84,5.15,4
966723,0.89,5.15,6
966708,0.93,5.15,4
966674,0.87,5.15,4
966628,0.95,5.15,3
966538,0.94,5.15,4
966529,0.86,5.15,5
966486,0.89,5.15,4
966464,0.85,5.15,5
966433,0.84,5.15,4
966386,0,5.15,4
966267,0.84,5.15,4
966253,0.93,5.15,4
966250,0.86,5.15,5
966238,0.94,5.15,4
966188,3.4,5.15,3
966166,0,5.15,2
966093,0.83,5.15,2
966082,0.95,5.15,3
966064,5.75,5.15,2
966035,0.83,5.15,3
965882,3.55,5.15,4
965845,6.53,5.15,3
965832,0.85,5.15,3
965805,3.51,5.15,3
965726,3.39,5.15,4
965666,6.07,5.15,5
965642,0,5.15,4
965630,0.91,5.15,4
965606,0.85,5.15,3
965576,6.2,5.15,4
965551,3.54,5.15,3
965497,0.92,5.15,4
965435,0,5.15,4
965421,0.85,5.15,4
965362,0.93,5.15,3
965283,0.83,5.15,3
965277,0.83,5.15,3
965272,3.64,5.15,4
965227,6.37,5.15,3
965224,0,5.15,4
965221,6.55,5.15,3
965205,0.9,5.15,4
965153,0.95,5.15,2
965137,0,5.15,2
965117,0.89,5.15,4
965094,0.95,5.15,3
965066,0.86,5.15,4
965061,0.95,5.15,6
965001,0,5.15,3
964978,3.25,5.15,4
964925,3.69,5.15,5
964916,0.93,5.15,5
964894,0.91,5.15,3
964857,0.85,5.15,4
964818,0.89,5.15,4
964772,3.71,5.15,4
964766,0.92,5.15,5
964698,0.84,5.15,4
964691,6.45,5.15,4
964682,0,5.15,4
964632,0.86,5.15,4
964593,0.83,5.15,4
964554,5.5,5.15,3
964525,0.86,5.15,4
964510,6.54,5.15,3
964485,0.82,5.15,4
964478,0.89,5.15,3
964471,0.95,5.15,3
964432,0.84,5.15,3
964417,0.83,5.15,5
964352,0.94,5.15,4
964334,0.95,5.15,3
964313,0.93,5.15,5
964237,0.87,5.15,5
964221,0.94,5.15,5
964216,3.61,5.15,4
964173,0.9,5.15,4
964149,6.64,5.15,3
964097,3.4,5.15,4
964059,0.92,5.15,3
964056,0.9,5.15,3
964046,4.61,5.15,4
964006,6.54,5.15,4
963997,3.4,5.15,4
963958,0.87,5.15,4
963931,3.35,5.15,4
963873,0,5.15,4
963799,7.36,5.15,4
963775,0.93,5.15,4
963756,5.27,5.15,5
963752,6.54,5.15,3
963711,6.54,5.15,2
963589,0.84,5.15,4
963569,3.52,5.15,3
963540,0,5.15,4
963513,3.7,5.15,3
963496,0.84,5.15,4
963445,0.83,5.15,4
963395,0.88,5.15,4
963384,3.7,5.15,4
963351,0.88,5.15,6
963305,0,5.15,5
963283,0.84,5.15,5
963232,0.88,5.15,3
963226,0.95,5.15,2
963212,0.85,5.15,4
963176,0.93,5.15,4
963120,0.91,5.15,4
963006,0.95,5.15,4
962963,0.92,5.15,5
962875,5.59,5.15,5
962866,0.85,5.15,5
962841,0.84,5.15,5
962774,3.67,5.15,4
962728,0.85,5.15,4
962725,3.64,5.15,4
962723,6.55,5.15,4
962704,6.55,5.15,2
962672,0.88,5.15,3
962649,0.86,5.15,4
962564,0.86,5.15,4
962543,0.84,5.15,3
962447,3.36,5.15,4
962334,0.83,5.15,4
962317,0,5.15,3
962292,0.83,5.15,4
962219,0.86,5.15,4
962211,6.54,5.15,2
962163,0.83,5.15,2
962159,0.9,5.15,5
962114,0.83,5.15,2
962049,0.93,5.15,6
962007,3.25,5.15,4
961968,9.38,5.15,3
961956,0,5.15,2
961947,3.64,5.15,4
961897,3.7,5.15,2
961861,0.88,5.15,4
961826,0.87,5.15,4
961801,3.32,5.15,4
961674,0.95,5.15,4
961569,0.83,5.15,3
961516,0.92,5.15,4
961484,0,5.15,5
961429,0.91,5.15,4
961405,3.69,5.15,4
961397,0.83,5.15,3
961355,3.35,5.15,4
961329,3.31,5.15,4
961291,0.93,5.15,5
961285,0.86,5.15,4
961263,0.96,5.15,4
961237,0,5.15,2
961192,0.84,5.15,5
961170,0.84,5.15,8
961153,0.9,5.15,4
961109,0.93,5.15,5
961061,3.59,5.15,4
961057,3.7,5.15,2
961047,3.37,5.15,4
960973,3.59,5.15,4
960873,3.69,5.15,4
960855,0.85,5.15,3
960850,0.86,5.15,3
960805,6.54,5.15,3
960789,0.83,5.15,3
960765,0.91,5.15,5
960764,3.64,5.15,4
960740,3.41,5.15,5
960657,0.87,5.15,2
960615,3.7,5.15,3
960612,0.87,5.15,5
960604,9.39,5.15,4
960591,3.67,5.15,4
960562,0.95,5.15,3
960483,3.7,5.15,5
960244,0.89,5.15,4
960224,0.88,5.15,3
960182,0.96,5.15,5
960180,0.87,5.15,4
960161,3.26,5.15,4
960110,6.24,5.15,5
960081,0.94,5.15,6
960065,0,5.15,4
959971,6.56,5.15,4
959943,0.84,5.15,4
959897,6.57,5.15,5
959888,0.91,5.15,5
959798,0.83,5.15,4
959762,0.94,5.15,3
959726,6.35,5.15,4
959649,3.67,5.15,4
959639,0.86,5.15,4
959628,0.83,5.15,2
959383,0,5.15,5
959375,0,5.15,4
959328,0,5.15,4
959305,0.87,5.15,3
959286,5.75,5.15,2
959260,0,5.15,5
959252,0,5.15,5
959243,0,5.15,4
959166,0,5.15,4
959150,5.15,5.15,5
959128,0,5.15,4
959098,0,5.15,4
959075,0,5.15,4
959021,0,5.15,4
958985,0.86,5.15,6
958968,0,5.15,4
958931,0,5.15,4
958868,0,5.15,4
958794,0,5.15,4
958791,7.35,5.15,4
958697,0,5.15,4
958602,0,5.15,3
958593,5.75,5.15,4
958493,3.66,5.15,4
958491,6.54,5.15,4
958464,0,5.15,4
958456,8.95,5.15,4
958423,0.97,5.15,4
958411,0.88,5.15,5
958405,0.87,5.15,4
958366,9.39,5.15,2
958363,0.95,5.15,5
958319,0,5.15,4
958292,0.87,5.15,4
958286,0.93,5.15,6
958280,0,5.15,4
958271,0.89,5.15,4
958257,0.83,5.15,3
958191,3.67,5.15,3
958182,0.87,5.15,4
957966,3.71,5.15,4
957952,0.93,5.15,4
957946,0.82,5.15,3
957945,0.89,5.15,5
957871,0.87,5.15,4
957833,0.88,5.15,5
957712,6.05,5.15,4
957622,0.89,5.15,5
957574,0.94,5.15,4
957501,0.88,5.15,5
957394,0.92,5.15,4
957374,0.83,5.15,3
957318,3.26,5.15,4
957315,3.7,5.15,2
957309,3.68,5.15,4
957299,3.7,5.15,5
957273,0,5.15,4
957247,3.69,5.15,4
957241,0.93,5.15,5
957236,0.83,5.15,4
957221,0.87,5.15,4
957167,0.89,5.15,3
957090,3.33,5.15,4
957082,3.39,5.15,4
956928,6.37,5.15,4
956916,0.9,5.15,4
956887,0.88,5.15,4
956867,0.96,5.15,5
956824,0,5.15,2
956570,0.89,5.15,5
956564,0.84,5.15,4
956437,0.9,5.15,4
956323,0,5.15,4
956316,0,5.15,4
956313,0,5.15,3
956291,0,5.15,4
956277,5.75,5.15,4
956270,0,5.15,3
956255,0,5.15,3
956239,3.26,5.15,5
956206,3.56,5.15,4
956205,0,5.15,4
956192,3.35,5.15,3
956166,0,5.15,5
956159,0,5.15,5
956111,0,5.15,5
956093,0,5.15,4
956048,0,5.15,4
955991,0,5.15,5
955989,3.7,5.15,2
955972,0,5.15,4
955964,0,5.15,3
955938,0,5.15,4
955890,0,5.15,5
955885,0,5.15,5
955857,0,5.15,4
955833,0,5.15,5
955797,0,5.15,5
955741,0,5.15,4
955719,0,5.15,3
955699,0,5.15,4
955685,3.7,5.15,2
955682,0,5.15,4
955656,3.53,5.15,4
955649,0,5.15,4
955633,0,5.15,4
955545,0,5.15,4
955452,0,5.15,3
955397,0,5.15,4
955384,0,5.15,4
955380,0,5.15,5
955373,0.88,5.15,5
955333,0,5.15,3
955329,0,5.15,5
955272,0.86,5.15,4
955226,0,5.15,4
955204,0.84,5.15,3
955196,0,5.15,3
955187,0.84,5.15,4
955118,0.9,5.15,4
955071,3.55,5.15,4
955047,0,5.15,4
954931,0,5.15,3
954883,0,5.15,4
954822,0,5.15,4
954813,0,5.15,5
954775,0,5.15,3
954760,0,5.15,4
954676,3.33,5.15,4
954622,0,5.15,6
954561,0.87,5.15,5
954465,7.37,5.15,4
954421,0.84,5.15,5
954406,3.41,5.15,4
954362,3.57,5.15,4
954354,0,5.15,4
954347,18.47,5.15,5
954246,11.41,5.15,4
954198,3.49,5.15,3
954130,0,5.15,3
954041,6.54,5.15,3
954037,0.92,5.15,5
954033,0.84,5.15,4
953996,3.37,5.15,4
953988,0,5.15,4
953941,0,5.15,4
953903,0,5.15,2
953839,0,5.15,5
953794,0,5.15,3
953770,0.88,5.15,4
953769,0,5.15,4
953760,3.63,5.15,4
953667,0.88,5.15,4
953637,0,5.15,4
953636,0,5.15,3
953584,0,5.15,5
953531,0,5.15,4
953464,0,5.15,4
953452,3.47,5.15,4
953449,0,5.15,4
953412,0,5.15,5
953408,3.69,5.15,3
953384,0,5.15,3
953378,0,5.15,4
953322,0,5.15,4
953266,0.95,5.15,4
953205,0,5.15,4
953174,0,5.15,4
953172,0,5.15,5
953169,0,5.15,4
953164,0,5.15,2
953105,6.54,5.15,2
953041,0,5.15,5
953018,0,5.15,4
952988,0,5.15,3
952981,0,5.15,3
952971,0,5.15,6
952970,0,5.15,3
952960,0,5.15,4
952937,0,5.15,5
952929,0.93,5.15,5
952912,0,5.15,4
952851,0.83,5.15,3
952826,0.96,5.15,5
952790,0,5.15,4
952761,3.25,5.15,4
952725,5.13,5.15,5
952719,0.84,5.15,3
952676,0,5.15,4
952665,6.09,5.15,4
952641,3.7,5.15,4
952585,0.89,5.15,4
952578,6.17,5.15,4
952564,0,5.15,4
952555,3.69,5.15,5
952530,0.87,5.15,4
952512,0.83,5.15,2
952496,0.92,5.15,4
952491,0,5.15,2
952485,0,5.15,5
952462,3.69,5.15,4
952461,0.84,5.15,3
952420,3.61,5.15,4
952403,3.4,5.15,3
952299,0.84,5.15,5
952286,0.9,5.15,2
952149,0.9,5.15,6
952102,0.89,5.15,4
