date_date,campaign_name,ads_cost
2021-07-07,IA - MKP - [PUR - RT] - DPA MKP,47
2021-07-07,criteo_audience_tv,0
2021-07-07,criteo_bh,0
2021-07-07,criteo_epicerie,0
2021-07-07,criteo_lower_funnel,81
2021-07-07,criteo_mid_funnel,23
2021-07-07,criteo_seg_occasionnels,23
2021-07-08,CH - SHP - All Products,21
2021-07-08,FR - DSA - Page Feed - Product,399
2021-07-08,FR - SHP - AB - Beaute & Hygiene - Smart,88
2021-07-08,FR - SHP - AB - Enfant,28
2021-07-08,FR - SHP - AB - Entretien,71
2021-07-08,FR - SHP - AB - Epicerie Salée,42
2021-07-08,FR - SHP - AB - Epicerie Sucrée,45
2021-07-08,FR - SHP - AB - Extérieur,32
2021-07-08,FR - SHP - AB - Maison - Smart,90
2021-07-08,FR - SHP - AB - Santé & Bien-être - Smart,40
2021-07-08,FR - SHP - AB - Top Marge - Smart,32
2021-07-08,FR - SHP - All Products,44
2021-07-08,FR - SHP - All Products - Smart,958
2021-07-08,FR - SHP - Couche - Smart,60
2021-07-08,FR - SHP MKP -  All Products,57
2021-07-08,FR - SHP MKP - AB - New Products,93
2021-07-08,FR - SHP MKP - AB - Top products,148
2021-07-08,FR - TXT - B - Marques,187
2021-07-08,FR - TXT - B - Marques - Couches - Acquisition,33
2021-07-08,FR - TXT - BN - Marque Greenweez,135
2021-07-08,FR - TXT - G - Générique Bio,33
2021-07-08,FR - TXT - GC - Génériques - Alimentation Bébé Bio,7
2021-07-08,FR - TXT - GC - Génériques - Beauté & Hygiène,30
2021-07-08,FR - TXT - GC - Génériques - Couches - Acquisition,31
2021-07-08,FR - TXT - GC - Génériques - Cuisine,104
2021-07-08,FR - TXT - GC - Génériques - Enfant,21
2021-07-08,FR - TXT - GC - Génériques - Entretien,36
2021-07-08,FR - TXT - GC - Génériques - Epicerie,19
2021-07-08,FR - TXT MKP - B - Marques,10
2021-07-08,FR - TXT MKP - DSA - Page Feed,15
2021-07-08,IA - COM - [ENG - ACQ] - Boost,15
2021-07-08,IA - COM - [PUR - ACQ] - DABA,96
2021-07-08,IA - COM - [PUR - PRO] - ACQ SOLDES ETE,72
2021-07-08,IA - COM - [PUR - PRO] - DABA SOLDES ETE,26
2021-07-08,IA - COM - [PUR - PRO] - RT SOLDES ETE,185
2021-07-08,IA - COM - [PUR - PRO] - SOLDES DPA ETE,34
2021-07-08,IA - COM - [PUR - RT] - DPA ex clients,123
2021-07-08,IA - MKP - [PUR - ACQ] - DABA MKP,45
2021-07-08,IA - MKP - [PUR - RT] - DPA MKP,46
2021-07-08,criteo_audience_tv,0
2021-07-08,criteo_lower_funnel,47
2021-07-08,criteo_mid_funnel,13
2021-07-08,criteo_mid_funnel_bis,0
2021-07-08,criteo_seg_occasionnels,27
2021-07-09,CH - SHP - All Products,13
2021-07-09,FR - DSA - Page Feed - Product,317
2021-07-09,FR - SHP - AB - Beaute & Hygiene - Smart,66
2021-07-09,FR - SHP - AB - Enfant,28
2021-07-09,FR - SHP - AB - Entretien,57
2021-07-09,FR - SHP - AB - Epicerie Salée,41
2021-07-09,FR - SHP - AB - Epicerie Sucrée,44
2021-07-09,FR - SHP - AB - Extérieur,29
2021-07-09,FR - SHP - AB - Maison - Smart,71
2021-07-09,FR - SHP - AB - Santé & Bien-être - Smart,59
2021-07-09,FR - SHP - AB - Top Marge - Smart,28
2021-07-09,FR - SHP - All Products,41
2021-07-09,FR - SHP - All Products - Smart,895
2021-07-09,FR - SHP - Couche - Smart,65
2021-07-09,FR - SHP MKP -  All Products,31
2021-07-09,FR - SHP MKP - AB - New Products,90
2021-07-09,FR - SHP MKP - AB - Top products,47
2021-07-09,FR - TXT - B - Marques,127
2021-07-09,FR - TXT - B - Marques - Couches - Acquisition,30
2021-07-09,FR - TXT - BN - Marque Greenweez,120
2021-07-09,FR - TXT - G - Générique Bio,30
2021-07-09,FR - TXT - GC - Génériques - Alimentation Bébé Bio,7
2021-07-09,FR - TXT - GC - Génériques - Beauté & Hygiène,24
2021-07-09,FR - TXT - GC - Génériques - Couches - Acquisition,27
2021-07-09,FR - TXT - GC - Génériques - Cuisine,80
2021-07-09,FR - TXT - GC - Génériques - Enfant,24
2021-07-09,FR - TXT - GC - Génériques - Entretien,35
2021-07-09,FR - TXT - GC - Génériques - Epicerie,17
2021-07-09,FR - TXT MKP - B - Marques,10
2021-07-09,FR - TXT MKP - DSA - Page Feed,14
2021-07-09,IA - COM - [ENG - ACQ] - Boost,15
2021-07-09,IA - COM - [PUR - ACQ] - DABA,99
2021-07-09,IA - COM - [PUR - PRO] - ACQ SOLDES ETE,75
2021-07-09,IA - COM - [PUR - PRO] - DABA SOLDES ETE,29
2021-07-09,IA - COM - [PUR - PRO] - RT SOLDES ETE,187
2021-07-09,IA - COM - [PUR - PRO] - SOLDES DPA ETE,42
2021-07-09,IA - COM - [PUR - RT] - DPA ex clients,125
2021-07-09,IA - MKP - [PUR - ACQ] - DABA MKP,45
2021-07-09,IA - MKP - [PUR - RT] - DPA MKP,46
2021-07-09,criteo_audience_tv,0
2021-07-09,criteo_lower_funnel,47
2021-07-09,criteo_mid_funnel,16
2021-07-09,criteo_mid_funnel_bis,0
2021-07-09,criteo_seg_occasionnels,32
2021-07-10,CH - SHP - All Products,17
2021-07-10,FR - DSA - Page Feed - Product,304
2021-07-10,FR - SHP - AB - Beaute & Hygiene - Smart,49
2021-07-10,FR - SHP - AB - Enfant,27
2021-07-10,FR - SHP - AB - Entretien,69
2021-07-10,FR - SHP - AB - Epicerie Salée,43
2021-07-10,FR - SHP - AB - Epicerie Sucrée,28
2021-07-10,FR - SHP - AB - Extérieur,29
2021-07-10,FR - SHP - AB - Maison - Smart,81
2021-07-10,FR - SHP - AB - Santé & Bien-être - Smart,73
2021-07-10,FR - SHP - AB - Top Marge - Smart,24
2021-07-10,FR - SHP - All Products,82
2021-07-10,FR - SHP - All Products - Smart,"1,038"
2021-07-10,FR - SHP - Couche - Smart,58
2021-07-10,FR - SHP MKP -  All Products,30
2021-07-10,FR - SHP MKP - AB - New Products,93
2021-07-10,FR - SHP MKP - AB - Top products,130
2021-07-10,FR - TXT - B - Marques,118
2021-07-10,FR - TXT - B - Marques - Couches - Acquisition,25
2021-07-10,FR - TXT - BN - Marque Greenweez,110
2021-07-10,FR - TXT - G - Générique Bio,30
2021-07-10,FR - TXT - GC - Génériques - Alimentation Bébé Bio,6
2021-07-10,FR - TXT - GC - Génériques - Beauté & Hygiène,26
2021-07-10,FR - TXT - GC - Génériques - Couches - Acquisition,28
2021-07-10,FR - TXT - GC - Génériques - Cuisine,74
2021-07-10,FR - TXT - GC - Génériques - Enfant,21
2021-07-10,FR - TXT - GC - Génériques - Entretien,32
2021-07-10,FR - TXT - GC - Génériques - Epicerie,15
2021-07-10,FR - TXT MKP - B - Marques,11
2021-07-10,FR - TXT MKP - DSA - Page Feed,16
2021-07-10,IA - COM - [ENG - ACQ] - Boost,15
2021-07-10,IA - COM - [PUR - ACQ] - DABA,100
2021-07-10,IA - COM - [PUR - PRO] - ACQ SOLDES ETE,79
2021-07-10,IA - COM - [PUR - PRO] - DABA SOLDES ETE,25
2021-07-10,IA - COM - [PUR - PRO] - RT SOLDES ETE,200
2021-07-10,IA - COM - [PUR - PRO] - SOLDES DPA ETE,45
2021-07-10,IA - COM - [PUR - RT] - DPA ex clients,132
2021-07-10,IA - MKP - [PUR - ACQ] - DABA MKP,43
2021-07-10,IA - MKP - [PUR - RT] - DPA MKP,44
2021-07-10,criteo_audience_tv,0
2021-07-10,criteo_lower_funnel,29
2021-07-10,criteo_mid_funnel,16
2021-07-10,criteo_mid_funnel_bis,0
2021-07-10,criteo_seg_occasionnels,26
2021-07-11,CH - SHP - All Products,25
2021-07-11,FR - DSA - Page Feed - Product,319
2021-07-11,FR - SHP - AB - Beaute & Hygiene - Smart,75
2021-07-11,FR - SHP - AB - Enfant,28
2021-07-11,FR - SHP - AB - Entretien,89
2021-07-11,FR - SHP - AB - Epicerie Salée,42
2021-07-11,FR - SHP - AB - Epicerie Sucrée,40
2021-07-11,FR - SHP - AB - Extérieur,28
2021-07-11,FR - SHP - AB - Maison - Smart,140
2021-07-11,FR - SHP - AB - Santé & Bien-être - Smart,100
2021-07-11,FR - SHP - AB - Top Marge - Smart,32
2021-07-11,FR - SHP - All Products,85
2021-07-11,FR - SHP - All Products - Smart,"1,022"
2021-07-11,FR - SHP - Couche - Smart,59
2021-07-11,FR - SHP MKP -  All Products,31
2021-07-11,FR - SHP MKP - AB - New Products,94
2021-07-11,FR - SHP MKP - AB - Top products,113
2021-07-11,FR - TXT - B - Marques,133
2021-07-11,FR - TXT - B - Marques - Couches - Acquisition,28
2021-07-11,FR - TXT - BN - Marque Greenweez,110
2021-07-11,FR - TXT - G - Générique Bio,34
2021-07-11,FR - TXT - GC - Génériques - Alimentation Bébé Bio,5
2021-07-11,FR - TXT - GC - Génériques - Beauté & Hygiène,26
2021-07-11,FR - TXT - GC - Génériques - Couches - Acquisition,30
2021-07-11,FR - TXT - GC - Génériques - Cuisine,63
2021-07-11,FR - TXT - GC - Génériques - Enfant,40
2021-07-11,FR - TXT - GC - Génériques - Entretien,38
2021-07-11,FR - TXT - GC - Génériques - Epicerie,19
2021-07-11,FR - TXT MKP - B - Marques,13
2021-07-11,FR - TXT MKP - DSA - Page Feed,16
2021-07-11,IA - COM - [ENG - ACQ] - Boost,17
2021-07-11,IA - COM - [PUR - ACQ] - DABA,100
2021-07-11,IA - COM - [PUR - PRO] - ACQ SOLDES ETE,79
2021-07-11,IA - COM - [PUR - PRO] - DABA SOLDES ETE,27
2021-07-11,IA - COM - [PUR - PRO] - RT SOLDES ETE,192
2021-07-11,IA - COM - [PUR - PRO] - SOLDES DPA ETE,45
2021-07-11,IA - COM - [PUR - RT] - DPA ex clients,127
2021-07-11,IA - MKP - [PUR - ACQ] - DABA MKP,46
2021-07-11,IA - MKP - [PUR - RT] - DPA MKP,44
2021-07-11,criteo_audience_tv,0
2021-07-11,criteo_lower_funnel,30
2021-07-11,criteo_mid_funnel,18
2021-07-11,criteo_mid_funnel_bis,0
2021-07-11,criteo_seg_occasionnels,30
2021-07-12,CH - SHP - All Products,27
2021-07-12,FR - DSA - Page Feed - Product,271
2021-07-12,FR - SHP - AB - Beaute & Hygiene - Smart,80
2021-07-12,FR - SHP - AB - Enfant,29
2021-07-12,FR - SHP - AB - Entretien,80
2021-07-12,FR - SHP - AB - Epicerie Salée,42
2021-07-12,FR - SHP - AB - Epicerie Sucrée,31
2021-07-12,FR - SHP - AB - Extérieur,29
2021-07-12,FR - SHP - AB - Maison - Smart,119
2021-07-12,FR - SHP - AB - Santé & Bien-être - Smart,112
2021-07-12,FR - SHP - AB - Top Marge - Smart,37
2021-07-12,FR - SHP - All Products,101
2021-07-12,FR - SHP - All Products - Smart,"1,125"
2021-07-12,FR - SHP - Couche - Smart,74
2021-07-12,FR - SHP MKP -  All Products,31
2021-07-12,FR - SHP MKP - AB - New Products,78
2021-07-12,FR - SHP MKP - AB - Top products,108
2021-07-12,FR - TXT - B - Marques,139
2021-07-12,FR - TXT - B - Marques - Couches - Acquisition,30
2021-07-12,FR - TXT - BN - Marque Greenweez,142
2021-07-12,FR - TXT - G - Générique Bio,47
2021-07-12,FR - TXT - GC - Génériques - Alimentation Bébé Bio,11
2021-07-12,FR - TXT - GC - Génériques - Beauté & Hygiène,24
2021-07-12,FR - TXT - GC - Génériques - Couches - Acquisition,30
2021-07-12,FR - TXT - GC - Génériques - Cuisine,69
2021-07-12,FR - TXT - GC - Génériques - Enfant,51
2021-07-12,FR - TXT - GC - Génériques - Entretien,37
2021-07-12,FR - TXT - GC - Génériques - Epicerie,23
2021-07-12,FR - TXT MKP - B - Marques,9
2021-07-12,FR - TXT MKP - DSA - Page Feed,7
2021-07-12,IA - COM - [ENG - ACQ] - Boost,15
2021-07-12,IA - COM - [PUR - ACQ] - DABA,101
2021-07-12,IA - COM - [PUR - PRO] - ACQ SOLDES ETE,82
2021-07-12,IA - COM - [PUR - PRO] - DABA SOLDES ETE,27
2021-07-12,IA - COM - [PUR - PRO] - RT SOLDES ETE,188
2021-07-12,IA - COM - [PUR - PRO] - SOLDES DPA ETE,51
2021-07-12,IA - COM - [PUR - RT] - DPA ex clients,124
2021-07-12,IA - MKP - [PUR - ACQ] - DABA MKP,45
2021-07-12,IA - MKP - [PUR - RT] - DPA MKP,46
2021-07-12,criteo_audience_tv,0
2021-07-12,criteo_lower_funnel,35
2021-07-12,criteo_mid_funnel,33
2021-07-12,criteo_mid_funnel_bis,2
2021-07-12,criteo_seg_occasionnels,37
2021-07-13,CH - SHP - All Products,23
2021-07-13,FR - DSA - Page Feed - Product,188
2021-07-13,FR - SHP - AB - Beaute & Hygiene - Smart,74
2021-07-13,FR - SHP - AB - Enfant,28
2021-07-13,FR - SHP - AB - Entretien,53
2021-07-13,FR - SHP - AB - Epicerie Salée,42
2021-07-13,FR - SHP - AB - Epicerie Sucrée,32
2021-07-13,FR - SHP - AB - Extérieur,29
2021-07-13,FR - SHP - AB - Maison - Smart,104
2021-07-13,FR - SHP - AB - Santé & Bien-être - Smart,62
2021-07-13,FR - SHP - AB - Top Marge - Smart,44
2021-07-13,FR - SHP - All Products,54
2021-07-13,FR - SHP - All Products - Smart,827
2021-07-13,FR - SHP - Couche - Smart,53
2021-07-13,FR - SHP MKP -  All Products,83
2021-07-13,FR - SHP MKP - AB - New Products,97
2021-07-13,FR - SHP MKP - AB - Top products,47
2021-07-13,FR - TXT - B - Marques,127
2021-07-13,FR - TXT - B - Marques - Couches - Acquisition,28
2021-07-13,FR - TXT - BN - Marque Greenweez,121
2021-07-13,FR - TXT - G - Générique Bio,43
2021-07-13,FR - TXT - GC - Génériques - Alimentation Bébé Bio,13
2021-07-13,FR - TXT - GC - Génériques - Beauté & Hygiène,26
2021-07-13,FR - TXT - GC - Génériques - Couches - Acquisition,27
2021-07-13,FR - TXT - GC - Génériques - Cuisine,62
2021-07-13,FR - TXT - GC - Génériques - Enfant,64
2021-07-13,FR - TXT - GC - Génériques - Entretien,32
2021-07-13,FR - TXT - GC - Génériques - Epicerie,25
2021-07-13,FR - TXT MKP - B - Marques,8
2021-07-13,FR - TXT MKP - DSA - Page Feed,23
2021-07-13,IA - COM - [ENG - ACQ] - Boost,15
2021-07-13,IA - COM - [PUR - ACQ] - DABA,113
2021-07-13,IA - COM - [PUR - PRO] - ACQ SOLDES ETE,81
2021-07-13,IA - COM - [PUR - PRO] - DABA SOLDES ETE,26
2021-07-13,IA - COM - [PUR - PRO] - RT SOLDES ETE,185
2021-07-13,IA - COM - [PUR - PRO] - SOLDES DPA ETE,58
2021-07-13,IA - COM - [PUR - RT] - DPA ex clients,134
2021-07-13,IA - MKP - [PUR - ACQ] - DABA MKP,43
2021-07-13,IA - MKP - [PUR - RT] - DPA MKP,44
2021-07-13,criteo_audience_tv,0
2021-07-13,criteo_lower_funnel,124
2021-07-13,criteo_mid_funnel,17
2021-07-13,criteo_mid_funnel_bis,5
2021-07-13,criteo_seg_occasionnels,67
2021-07-14,CH - SHP - All Products,21
2021-07-14,FR - DSA - Page Feed - Product,321
2021-07-14,FR - SHP - AB - Beaute & Hygiene - Smart,97
2021-07-14,FR - SHP - AB - Enfant,29
2021-07-14,FR - SHP - AB - Entretien,55
2021-07-14,FR - SHP - AB - Epicerie Salée,44
2021-07-14,FR - SHP - AB - Epicerie Sucrée,37
2021-07-14,FR - SHP - AB - Extérieur,30
2021-07-14,FR - SHP - AB - Maison - Smart,131
2021-07-14,FR - SHP - AB - Santé & Bien-être - Smart,63
2021-07-14,FR - SHP - AB - Top Marge - Smart,41
2021-07-14,FR - SHP - All Products,48
2021-07-14,FR - SHP - All Products - Smart,811
2021-07-14,FR - SHP - Couche - Smart,53
2021-07-14,FR - SHP MKP -  All Products,100
2021-07-14,FR - SHP MKP - AB - New Products,101
2021-07-14,FR - SHP MKP - AB - Top products,16
2021-07-14,FR - TXT - B - Marques,188
2021-07-14,FR - TXT - B - Marques - Couches - Acquisition,31
2021-07-14,FR - TXT - BN - Marque Greenweez,134
2021-07-14,FR - TXT - G - Générique Bio,67
2021-07-14,FR - TXT - GC - Génériques - Alimentation Bébé Bio,19
2021-07-14,FR - TXT - GC - Génériques - Beauté & Hygiène,28
2021-07-14,FR - TXT - GC - Génériques - Couches - Acquisition,30
2021-07-14,FR - TXT - GC - Génériques - Cuisine,65
2021-07-14,FR - TXT - GC - Génériques - Enfant,120
2021-07-14,FR - TXT - GC - Génériques - Entretien,86
2021-07-14,FR - TXT - GC - Génériques - Epicerie,77
2021-07-14,FR - TXT MKP - B - Marques,29
2021-07-14,FR - TXT MKP - DSA - Page Feed,18
2021-07-14,IA - COM - [ENG - ACQ] - Boost,15
2021-07-14,IA - COM - [PUR - ACQ] - DABA,110
2021-07-14,IA - COM - [PUR - PRO] - ACQ SOLDES ETE,81
2021-07-14,IA - COM - [PUR - PRO] - DABA SOLDES ETE,26
2021-07-14,IA - COM - [PUR - PRO] - RT SOLDES ETE,190
2021-07-14,IA - COM - [PUR - PRO] - SOLDES DPA ETE,59
2021-07-14,IA - COM - [PUR - RT] - DPA ex clients,128
2021-07-14,IA - MKP - [PUR - ACQ] - DABA MKP,45
2021-07-14,IA - MKP - [PUR - RT] - DPA MKP,45
2021-07-14,criteo_audience_tv,0
2021-07-14,criteo_lower_funnel,280
2021-07-14,criteo_mid_funnel,14
2021-07-14,criteo_mid_funnel_bis,8
2021-07-14,criteo_seg_occasionnels,98
2021-07-15,CH - SHP - All Products,24
2021-07-15,FR - DSA - Page Feed - Product,207
2021-07-15,FR - SHP - AB - Beaute & Hygiene - Smart,94
2021-07-15,FR - SHP - AB - Enfant,28
2021-07-15,FR - SHP - AB - Entretien,53
2021-07-15,FR - SHP - AB - Epicerie Salée,42
2021-07-15,FR - SHP - AB - Epicerie Sucrée,46
2021-07-15,FR - SHP - AB - Extérieur,28
2021-07-15,FR - SHP - AB - Maison - Smart,106
2021-07-15,FR - SHP - AB - Santé & Bien-être - Smart,71
2021-07-15,FR - SHP - AB - Top Marge - Smart,43
2021-07-15,FR - SHP - All Products,57
2021-07-15,FR - SHP - All Products - Smart,683
2021-07-15,FR - SHP - Couche - Smart,40
2021-07-15,FR - SHP MKP -  All Products,101
2021-07-15,FR - SHP MKP - AB - New Products,96
2021-07-15,FR - SHP MKP - AB - Top products,74
2021-07-15,FR - TXT - B - Marques,142
2021-07-15,FR - TXT - B - Marques - Couches - Acquisition,31
2021-07-15,FR - TXT - BN - Marque Greenweez,147
2021-07-15,FR - TXT - G - Générique Bio,52
2021-07-15,FR - TXT - GC - Génériques - Alimentation Bébé Bio,14
2021-07-15,FR - TXT - GC - Génériques - Beauté & Hygiène,22
2021-07-15,FR - TXT - GC - Génériques - Couches - Acquisition,23
2021-07-15,FR - TXT - GC - Génériques - Cuisine,50
2021-07-15,FR - TXT - GC - Génériques - Enfant,89
2021-07-15,FR - TXT - GC - Génériques - Entretien,35
2021-07-15,FR - TXT - GC - Génériques - Epicerie,40
2021-07-15,FR - TXT MKP - B - Marques,9
2021-07-15,FR - TXT MKP - DSA - Page Feed,17
2021-07-15,IA - COM - [ENG - ACQ] - Boost,15
2021-07-15,IA - COM - [PUR - ACQ] - DABA,101
2021-07-15,IA - COM - [PUR - PRO] - ACQ SOLDES ETE,81
2021-07-15,IA - COM - [PUR - PRO] - DABA SOLDES ETE,17
2021-07-15,IA - COM - [PUR - PRO] - RT SOLDES ETE,188
2021-07-15,IA - COM - [PUR - PRO] - SOLDES DPA ETE,57
2021-07-15,IA - COM - [PUR - RT] - DPA ex clients,128
2021-07-15,IA - MKP - [PUR - ACQ] - DABA MKP,43
2021-07-15,IA - MKP - [PUR - RT] - DPA MKP,29
2021-07-15,criteo_audience_tv,0
2021-07-15,criteo_lower_funnel,203
2021-07-15,criteo_mid_funnel,20
2021-07-15,criteo_mid_funnel_bis,14
2021-07-15,criteo_seg_occasionnels,58
2021-07-16,CH - SHP - All Products,32
2021-07-16,FR - DSA - Page Feed - Product,159
2021-07-16,FR - SHP - AB - Beaute & Hygiene - Smart,77
2021-07-16,FR - SHP - AB - Enfant,27
2021-07-16,FR - SHP - AB - Entretien,51
2021-07-16,FR - SHP - AB - Epicerie Salée,40
2021-07-16,FR - SHP - AB - Epicerie Sucrée,35
2021-07-16,FR - SHP - AB - Extérieur,27
2021-07-16,FR - SHP - AB - Maison - Smart,88
2021-07-16,FR - SHP - AB - Santé & Bien-être - Smart,60
2021-07-16,FR - SHP - AB - Top Marge - Smart,27
2021-07-16,FR - SHP - All Products,51
2021-07-16,FR - SHP - All Products - Smart,589
2021-07-16,FR - SHP - Couche - Smart,42
2021-07-16,FR - SHP MKP -  All Products,114
2021-07-16,FR - SHP MKP - AB - New Products,85
2021-07-16,FR - SHP MKP - AB - Top products,35
2021-07-16,FR - TXT - B - Marques,120
2021-07-16,FR - TXT - B - Marques - Couches - Acquisition,27
2021-07-16,FR - TXT - BN - Marque Greenweez,121
2021-07-16,FR - TXT - G - Générique Bio,35
2021-07-16,FR - TXT - GC - Génériques - Alimentation Bébé Bio,9
2021-07-16,FR - TXT - GC - Génériques - Beauté & Hygiène,24
2021-07-16,FR - TXT - GC - Génériques - Couches - Acquisition,24
2021-07-16,FR - TXT - GC - Génériques - Cuisine,44
2021-07-16,FR - TXT - GC - Génériques - Enfant,68
2021-07-16,FR - TXT - GC - Génériques - Entretien,29
2021-07-16,FR - TXT - GC - Génériques - Epicerie,28
2021-07-16,FR - TXT MKP - B - Marques,10
2021-07-16,FR - TXT MKP - DSA - Page Feed,17
2021-07-16,IA - COM - [ENG - ACQ] - Boost,15
2021-07-16,IA - COM - [PUR - ACQ] - DABA,102
2021-07-16,IA - COM - [PUR - PRO] - ACQ SOLDES ETE,115
2021-07-16,IA - COM - [PUR - PRO] - DABA SOLDES ETE,13
2021-07-16,IA - COM - [PUR - PRO] - RT SOLDES ETE,193
2021-07-16,IA - COM - [PUR - PRO] - SOLDES DPA ETE,64
2021-07-16,IA - COM - [PUR - RT] - DPA ex clients,111
2021-07-16,IA - MKP - [PUR - ACQ] - DABA MKP,92
2021-07-16,IA - MKP - [PUR - RT] - DPA MKP,66
2021-07-16,criteo_audience_tv,0
2021-07-16,criteo_lower_funnel,100
2021-07-16,criteo_mid_funnel,24
2021-07-16,criteo_mid_funnel_bis,13
2021-07-16,criteo_seg_occasionnels,17
2021-07-17,CH - SHP - All Products,32
2021-07-17,FR - DSA - Page Feed - Product,171
2021-07-17,FR - SHP - AB - Beaute & Hygiene - Smart,85
2021-07-17,FR - SHP - AB - Enfant,27
2021-07-17,FR - SHP - AB - Entretien,51
2021-07-17,FR - SHP - AB - Epicerie Salée,40
2021-07-17,FR - SHP - AB - Epicerie Sucrée,41
2021-07-17,FR - SHP - AB - Extérieur,27
2021-07-17,FR - SHP - AB - Maison - Smart,112
2021-07-17,FR - SHP - AB - Santé & Bien-être - Smart,61
2021-07-17,FR - SHP - AB - Top Marge - Smart,16
2021-07-17,FR - SHP - All Products,38
2021-07-17,FR - SHP - All Products - Smart,667
2021-07-17,FR - SHP - Couche - Smart,43
2021-07-17,FR - SHP MKP -  All Products,174
2021-07-17,FR - SHP MKP - AB - New Products,149
2021-07-17,FR - SHP MKP - AB - Top products,59
2021-07-17,FR - TXT - B - Marques,133
2021-07-17,FR - TXT - B - Marques - Couches - Acquisition,24
2021-07-17,FR - TXT - BN - Marque Greenweez,108
2021-07-17,FR - TXT - G - Générique Bio,40
2021-07-17,FR - TXT - GC - Génériques - Alimentation Bébé Bio,9
2021-07-17,FR - TXT - GC - Génériques - Beauté & Hygiène,26
2021-07-17,FR - TXT - GC - Génériques - Couches - Acquisition,22
2021-07-17,FR - TXT - GC - Génériques - Cuisine,50
2021-07-17,FR - TXT - GC - Génériques - Enfant,64
2021-07-17,FR - TXT - GC - Génériques - Entretien,43
