date_date,paid_source,campaign_key,campaign_name,cost,impression,click
2021-07-23,Criteo,criteo_lower_funnel,criteo_lower_funnel,34.0,31064.0,101.0
2021-08-28,Criteo,criteo_lower_funnel,criteo_lower_funnel,56.0,38022.0,109.0
2021-06-04,Criteo,criteo_lower_funnel,criteo_lower_funnel,55.0,53669.0,117.0
2021-09-14,Criteo,criteo_lower_funnel,criteo_lower_funnel,70.0,51281.0,125.0
2021-09-17,Criteo,criteo_lower_funnel,criteo_lower_funnel,77.0,59580.0,130.0
2021-07-21,Criteo,criteo_lower_funnel,criteo_lower_funnel,46.0,46816.0,138.0
2021-06-29,Criteo,criteo_lower_funnel,criteo_lower_funnel,101.0,69011.0,162.0
2021-08-21,Criteo,criteo_lower_funnel,criteo_lower_funnel,111.0,79245.0,218.0
2021-06-30,Criteo,criteo_lower_funnel,criteo_lower_funnel,215.0,103940.0,242.0
2021-08-09,Criteo,criteo_lower_funnel,criteo_lower_funnel,303.0,217829.0,648.0
2021-09-21,Criteo,criteo_lower_funnel,criteo_lower_funnel,149.0,100829.0,261.0
